NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.69199999961711,62.08310000056372,23.96820000012667,4.351600000518374,13.146500000402739,3.0103999997663777,4.803325234666734e-09
36,1,0.27239999963057926,31.73739999965619,23.774300000695803,3.792099999373022,12.899199999992561,2.9113000000506872,1.4391831061548118e-09
36,2,0.19799999972747173,34.42429999995511,23.784099999829778,3.908400000000256,12.843299999985902,2.868599999601429,2.2360521410220317e-09
36,3,0.31370000033348333,31.49479999956384,23.471900000004098,3.950299999814888,12.793500000043423,2.783199999612407,4.123729787278607e-09
36,4,0.22569999964616727,32.78560000035213,23.72800000011921,3.8971000003584777,12.7119999997376,2.832999999554886,1.3297125996407016e-09
36,5,0.22420000004785834,31.834100000196486,23.522999999840977,3.940500000680913,12.74459999967803,2.8050000000803266,5.249579675988963e-09
36,6,0.23150000015448313,31.283299999813607,23.660599999857368,3.9072999998097657,12.7929000000222,2.830500000527536,3.6685373095837607e-09
36,7,0.2616000001580687,44.673299999885785,25.072499999623687,3.972299999986717,12.769599999955972,2.9173000002629124,9.433249845490726e-10
36,8,0.23010000040812884,30.61130000060075,23.576999999932013,3.870600000482227,12.682800000220595,2.8284999998504645,5.330088859257677e-10
36,9,0.2306000005773967,30.181699999957345,23.496899999372545,3.758100000595732,12.772199999744771,2.8774000002158573,1.3023348900953142e-09
36,10,0.3363999994689948,34.1816000000108,23.524799999904644,3.8088000001152977,12.806599999748869,2.8199999997013947,1.2639237834438786e-09
36,11,0.19879999945260352,30.353100000866107,23.741699999845878,3.712400000040361,12.896500000351807,2.9656999995495426,9.84231106009098e-10
36,12,0.3127999998469022,31.173100000160048,23.7050999994608,3.7490999993678997,12.821199999962118,2.862999999706517,7.03537205644527e-10
36,13,0.2677000002222485,30.42139999979554,23.612299999513198,3.7057999998069135,12.847400000282505,2.933199999461067,1.1980110054456567e-09
36,14,0.23080000028130598,31.066800000189687,23.4095999994679,3.9882000000943663,12.83300000068266,2.92399999943882,1.7627373276871318e-09
36,15,0.19809999957942637,32.61509999992995,23.76899999944726,3.7498000001505716,12.754100000165636,2.862999999706517,1.1090553075345777e-09
36,16,0.20490000042627798,32.394599999861384,23.50289999958477,3.8139000007504364,12.728200000310608,2.884000000449305,3.831149866788013e-09
